Country_code,Country,Country_short,Region,Income_group,Year_decision,Year_first_decision,Year_target,Year_latest_target,Target_minimum,Target_maximum,Target_average,Unit,Target_type,RE_technology,Target_consistent,Miscellaneous,Source,Note for time-series,Newly added by
SSD,South Sudan,South Sudan,Sub-Saharan Africa,Low income,2021,2021,2050,2050,,100,100,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
ESP,Spain,Spain,Europe & Central Asia,High income,2001,2001,2010,2030,,29,29,Percent,Electricity ,All technologies ,29,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN,1,
ESP,Spain,Spain,Europe & Central Asia,High income,2011,2001,2020,2030,,38,38,Percent,Electricity ,All technologies ,38,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,1,
ESP,Spain,Spain,Europe & Central Asia,High income,2019,2001,2030,2030,,83,83,Percent,Electricity ,All technologies ,83,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
ESP,Spain,Spain,Europe & Central Asia,High income,2023,2001,2030,2030,,90,90,Percent,Electricity ,All technologies ,90,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
ESP,Spain,Spain,Europe & Central Asia,High income,2006,2006,2020,2030,,20,20,Percent,Final energy,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,1,Dou
ESP,Spain,Spain,Europe & Central Asia,High income,2011,2006,2020,2030,,21,21,Percent,Final energy,All technologies,21,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,1,Dou
ESP,Spain,Spain,Europe & Central Asia,High income,2019,2006,2030,2030,,42,42,Percent,Final energy,All technologies,42,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,1,Dou
ESP,Spain,Spain,Europe & Central Asia,High income,2005,2005,2010,2050,,12,12,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,,Dou
ESP,Spain,Spain,Europe & Central Asia,High income,2020,2005,2030,2050,,35,35,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,,Dou
ESP,Spain,Spain,Europe & Central Asia,High income,2021,2005,2030,2050,,42,42,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
ESP,Spain,Spain,Europe & Central Asia,High income,2021,2005,2050,2050,,98,98,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
LKA,Sri Lanka,Sri Lanka,South Asia,Lower middle income,2009,2009,2017,2050,,10,10,Percent,Electricity ,All technologies except hydro,10,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,2,
LKA,Sri Lanka,Sri Lanka,South Asia,Lower middle income,2010,2009,2022,2050,,14,14,Percent,Electricity ,All technologies except hydro,14,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,2,
LKA,Sri Lanka,Sri Lanka,South Asia,Lower middle income,2011,2009,2015,2050,,10,10,Percent,Electricity ,All technologies except hydro,10,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,2,
LKA,Sri Lanka,Sri Lanka,South Asia,Lower middle income,2012,2009,2020,2050,,20,20,Percent,Electricity ,All technologies except hydro,20,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,2,
LKA,Sri Lanka,Sri Lanka,South Asia,Lower middle income,2015,2009,2016,2050,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,Poon
LKA,Sri Lanka,Sri Lanka,South Asia,Lower middle income,2015,2009,2020,2050,,20,20,Percent,Electricity ,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,Poon
LKA,Sri Lanka,Sri Lanka,South Asia,Lower middle income,2016,2009,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
LKA,Sri Lanka,Sri Lanka,South Asia,Lower middle income,2020,2009,2030,2050,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
LKA,Sri Lanka,Sri Lanka,South Asia,Lower middle income,2022,2009,2030,2050,,70,70,Percent,Electricity ,All technologies,70,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,1,Poon
SDN,Sudan,Sudan,Sub-Saharan Africa,Low income,2012,2012,2016,2050,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,1,
SDN,Sudan,Sudan,Sub-Saharan Africa,Low income,2014,2012,2031,2050,,11,11,Percent,Electricity ,All technologies,11,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,
SDN,Sudan,Sudan,Sub-Saharan Africa,Low income,2015,2012,2030,2050,,20,20,Percent,Electricity ,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,
SDN,Sudan,Sudan,Sub-Saharan Africa,Low income,2016,2012,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
SDN,Sudan,Sudan,Sub-Saharan Africa,Low income,2022,2022,2050,2050,,100,100,Percent,Final energy,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
SDN,Sudan,Sudan,Sub-Saharan Africa,Low income,2018,2018,2020,2050,,20,20,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,,Dou
SDN,Sudan,Sudan,Sub-Saharan Africa,Low income,2021,2018,2050,2050,,100,100,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
SUR,Suriname,Suriname,Latin America & Caribbean,Upper middle income,2020,2020,2025,2030,,25,25,Percent,Electricity ,All technologies,25,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
SUR,Suriname,Suriname,Latin America & Caribbean,Upper middle income,2020,2020,2030,2030,,35,35,Percent,Electricity ,All technologies,35,,https://unfccc.int/sites/default/files/NDC/2022-06/Suriname%20Second%20NDC.pdf,1,Poon
SUR,Suriname,Suriname,Latin America & Caribbean,Upper middle income,2015,2015,2025,2025,,25,25,Percent,Final energy,All technologies,25,,https://unfccc.int/sites/default/files/NDC/2022-06/Suriname%20Second%20NDC.pdf,1,Poon
SWE,Sweden,Sweden,Europe & Central Asia,High income,2001,2001,2010,2040,,60,60,Percent,Electricity ,All technologies ,60,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN,1,
SWE,Sweden,Sweden,Europe & Central Asia,High income,2013,2001,2020,2040,,63,63,Percent,Electricity ,All technologies ,63,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pd,1,Poon
SWE,Sweden,Sweden,Europe & Central Asia,High income,2018,2001,2040,2040,,100,100,Percent,Electricity ,All technologies ,100,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,1,
SWE,Sweden,Sweden,Europe & Central Asia,High income,2019,2001,2030,2040,,98,98,Percent,Electricity ,All technologies ,98,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
SWE,Sweden,Sweden,Europe & Central Asia,High income,2023,2001,2030,2040,,100,100,Percent,Electricity ,All technologies ,100,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
SWE,Sweden,Sweden,Europe & Central Asia,High income,2006,2006,2020,2030,,49,49,Percent,Final energy,All technologies,49,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,1,Dou
SWE,Sweden,Sweden,Europe & Central Asia,High income,2010,2006,2020,2030,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,1,Dou
SWE,Sweden,Sweden,Europe & Central Asia,High income,2020,2006,2030,2030,,65,65,Percent,Final energy,All technologies,65,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
SWE,Sweden,Sweden,Europe & Central Asia,High income,2017,2017,2040,2040,,100,100,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,,Dou
SWE,Sweden,Sweden,Europe & Central Asia,High income,2021,2017,2030,2040,,65,65,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
CHE,Switzerland,Switzerland,Europe & Central Asia,High income,2021,2021,2026,2026,,100,100,Percent,Electricity ,All technologies ,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
CHE,Switzerland,Switzerland,Europe & Central Asia,High income,2009,2009,2020,2020,,24,24,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,,Dou
SYR,Syrian Arab Republic ,Syria,Middle East & North Africa,Low income,2018,2018,2030,2030,,10,10,Percent,Electricity ,All technologies,10,Conditional to international donors,https://unfccc.int/sites/default/files/NDC/2022-06/FirstNDC-Eng-Syrian%20Arab%20Republic.pdf,1,Poon
SYR,Syrian Arab Republic ,Syria,Middle East & North Africa,Low income,2009,2009,2011,2011,,4,4,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,,Dou
TJK,Tajikistan,Tajikistan,Europe & Central Asia,Lower middle income,2016,2016,2030,2030,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf; https://iea.blob.core.windows.net/assets/ab8f5f01-4b54-4636-b2e8-7818e2ed55a8/Tajikistan2022.pdf,1,Poon
TJK,Tajikistan,Tajikistan,Europe & Central Asia,Lower middle income,2018,2018,2020,2020,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,1,Dou
TZA,Tanzania (United Republic of),Tanzania,Sub-Saharan Africa,Lower middle income,2014,2014,2015,2050,,14,14,Percent,Electricity ,All technologies,14,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,
TZA,Tanzania (United Republic of),Tanzania,Sub-Saharan Africa,Lower middle income,2016,2014,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
TZA,Tanzania (United Republic of),Tanzania,Sub-Saharan Africa,Lower middle income,2020,2020,2050,2050,,100,100,Percent,Final energy,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
TZA,Tanzania (United Republic of),Tanzania,Sub-Saharan Africa,Lower middle income,2023,2020,2030,2050,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
TZA,Tanzania (United Republic of),Tanzania,Sub-Saharan Africa,Lower middle income,2018,2018,2020,2020,,24,24,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,,Dou
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2004,2004,2011,2050,,4,4,Percent,Electricity ,All technologies except large hydro,4,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,2,
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2007,2004,2011,2050,,11,11,Percent,Electricity ,All technologies,11,,https://www.ren21.net/Portals/0/documents/activities/gsr/RE2007_Global_Status_Report.pdf,1,
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2009,2004,2022,2050,,14,14,Percent,Electricity ,All technologies,14,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,1,
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2013,2004,2021,2050,,10,10,Percent,Electricity ,All technologies except large hydro,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,2,
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2015,2004,2036,2050,,20,20,Percent,Electricity ,All technologies except large hydro,20,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,2,
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2020,2004,2036,2050,,30,30,Percent,Electricity ,All technologies,30,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2022,2004,2050,2050,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,1,Poon
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2013,2013,2021,2036,,25,25,Percent,Final energy,All technologies,25,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,1,Dou
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2015,2013,2036,2036,,30,30,Percent,Final energy,All technologies,30,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,Dou
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2018,2013,2035,2036,,40,40,Percent,Final energy,All technologies,40,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,1,Dou
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2023,2013,2036,2036,,37,37,Percent,Final energy,All technologies,37,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2004,2004,2011,2022,,8,8,Percent,Primary energy,All technologies except biomass,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,,Dou
THA,Thailand,Thailand,East Asia & Pacific,Upper middle income,2009,2004,2022,2022,,20,20,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,,Dou
TLS,Timor-Leste,Timor-Leste,East Asia & Pacific,Lower middle income,2012,2012,2020,2050,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,1,
TLS,Timor-Leste,Timor-Leste,East Asia & Pacific,Lower middle income,2016,2012,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
TLS,Timor-Leste,Timor-Leste,East Asia & Pacific,Lower middle income,2023,2023,2030,2030,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
TGO,Togo,Togo,Sub-Saharan Africa,Low income,2014,2014,2020,2020,,15,15,Percent,Electricity ,All technologies,15,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,
TGO,Togo,Togo,Sub-Saharan Africa,Low income,2015,2015,2030,2030,,4,4,Percent,Final energy,All technologies,4,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,Dou
TGO,Togo,Togo,Sub-Saharan Africa,Low income,2023,2015,2030,2030,,20,20,Percent,Final energy,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
TON,Tonga,Tonga,East Asia & Pacific,Upper middle income,2009,2009,2012,2030,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,1,
TON,Tonga,Tonga,East Asia & Pacific,Upper middle income,2012,2009,2015,2030,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,1,Poon
TON,Tonga,Tonga,East Asia & Pacific,Upper middle income,2021,2009,2030,2030,,70,70,Percent,Electricity ,All technologies,70,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
TON,Tonga,Tonga,East Asia & Pacific,Upper middle income,2009,2009,2013,2013,,100,100,Percent,Final energy,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,1,Dou
TTO,Trinidad and Tobago,Trinidad and Tobago,Latin America & Caribbean,High income,2020,2020,2021,2021,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
TTO,Trinidad and Tobago,Trinidad and Tobago,Latin America & Caribbean,High income,2023,2023,2027,2027,,47,47,Percent,Final energy,All technologies,47,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
TTO,Trinidad and Tobago,Trinidad and Tobago,Latin America & Caribbean,High income,2021,2021,2022,2027,,28,28,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
TTO,Trinidad and Tobago,Trinidad and Tobago,Latin America & Caribbean,High income,2021,2021,2027,2027,,47,47,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
TUN,Tunisia,Tunisia,Middle East & North Africa,Lower middle income,2010,2010,2016,2050,,11,11,Percent,Electricity ,All technologies,11,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,1,
TUN,Tunisia,Tunisia,Middle East & North Africa,Lower middle income,2010,2010,2030,2050,,25,25,Percent,Electricity ,All technologies,25,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,1,
TUN,Tunisia,Tunisia,Middle East & North Africa,Lower middle income,2011,2010,2011,2050,,4,4,Percent,Electricity ,All technologies,4,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,1,
TUN,Tunisia,Tunisia,Middle East & North Africa,Lower middle income,2011,2010,2016,2050,,16,16,Percent,Electricity ,All technologies,16,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,1,
TUN,Tunisia,Tunisia,Middle East & North Africa,Lower middle income,2011,2010,2030,2050,,40,40,Percent,Electricity ,All technologies,40,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,1,
TUN,Tunisia,Tunisia,Middle East & North Africa,Lower middle income,2014,2010,2030,2050,,30,30,Percent,Electricity ,All technologies,30,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,
